,State,County,% Adults with Obesity,Food Environment Index,% Physically Inactive,% Limited Access to Healthy Foods,% Frequent Physical Distress,% Frequent Mental Distress,% With Access to Exercise Opportunities,Life Expectancy,Median Household Income,% Uninsured Adults,% Excessive Drinking,POPESTIMATE2022
1935,North Carolina,Burke,33.0,6.5,26.0,5.9426122406313695,12.0,16.0,60.0,76.5,53758.0,6.291485914388753,18.0,153064.0
1936,North Carolina,Cabarrus,31.0,7.9,22.0,5.379967761861771,9.0,14.0,61.0,78.4,79148.0,6.899400195183286,17.0,273589.0
1937,North Carolina,Caldwell,34.0,6.2,24.0,14.519634505752096,11.0,16.0,80.0,75.4,44705.0,9.386556821155882,18.0,87881.0
1938,North Carolina,Camden,31.0,8.6,22.0,0.04452982862377384,10.0,15.0,32.0,79.6,79162.0,0.4266381675763474,19.0,235797.0
1939,North Carolina,Carteret,32.0,7.5,20.0,6.360880584405903,9.0,14.0,84.0,77.1,63146.0,6.636684390995379,19.0,80492.0
1940,North Carolina,Caswell,37.0,7.6,25.0,6.4484126984126995,11.0,15.0,40.0,75.6,50879.0,17.316017316017316,17.0,11088.0
1941,North Carolina,Catawba,30.0,7.1,22.0,21.775727875468434,10.0,15.0,60.0,76.7,59841.0,22.035168636494667,18.0,69380.0
1942,North Carolina,Chatham,31.0,8.2,19.0,12.779693994870433,9.0,14.0,71.0,80.5,82764.0,25.77164588308128,18.0,22614.0
1943,North Carolina,Cherokee,33.0,7.2,24.0,0.5340690802755381,11.0,16.0,99.0,76.3,44211.0,1.6279012859257809,19.0,163462.0
1944,North Carolina,Chowan,38.0,6.2,25.0,3.016377842331964,11.0,16.0,33.0,75.6,48568.0,1.1945307021937293,17.0,79864.0
1945,North Carolina,Clay,32.0,7.5,22.0,0.39306044998644624,10.0,15.0,100.0,78.1,51537.0,3.7544049878015726,19.0,29512.0
1946,North Carolina,Cleveland,37.0,7.0,26.0,42.596843615494976,12.0,16.0,65.0,73.8,49009.0,67.7403156384505,16.0,13940.0
1947,North Carolina,Columbus,42.0,7.1,28.0,18.37437575340107,13.0,17.0,39.0,73.5,41206.0,49.62975718959876,16.0,11614.0
1948,North Carolina,Craven,34.0,7.2,22.0,8.940101321148306,10.0,15.0,73.0,75.7,57628.0,8.668918247740141,18.0,100670.0
1949,North Carolina,Cumberland,38.0,6.2,25.0,86.83371755036585,11.0,16.0,78.0,75.7,52463.0,58.51057432093816,14.0,49885.0
1950,North Carolina,Currituck,32.0,8.7,20.0,0.10805559410750046,9.0,14.0,76.0,78.1,82759.0,2.407954477863473,20.0,100874.0
1951,North Carolina,Dare,28.0,7.5,18.0,0.8568484016881548,9.0,14.0,71.0,78.9,68682.0,1.0386131232940994,20.0,336699.0
1952,North Carolina,Davidson,34.0,7.0,24.0,50.12735773013058,11.0,15.0,59.0,75.8,53473.0,57.39803320973722,16.0,31015.0
1953,North Carolina,Davie,32.0,7.3,21.0,9.110549056802613,10.0,15.0,67.0,78.4,67224.0,10.383075139635366,19.0,37956.0
1954,North Carolina,Duplin,39.0,7.4,28.0,2.1421204500944455,12.0,16.0,30.0,77.8,45149.0,4.9401457823925465,16.0,172586.0
1955,North Carolina,Durham,36.0,7.7,21.0,48.979360399183484,9.0,13.0,90.0,80.0,71436.0,72.77613971422092,16.0,44090.0
1956,North Carolina,Edgecombe,40.0,6.5,29.0,11.034905082669933,13.0,16.0,68.0,71.9,41157.0,8.024086548275159,14.0,48990.0
1957,North Carolina,Forsyth,33.0,6.7,21.0,15.002104124083203,10.0,14.0,78.0,77.7,60228.0,10.112119754719249,15.0,332680.0
1958,North Carolina,Franklin,36.0,8.2,23.0,2.722510921098942,10.0,15.0,62.0,77.4,63687.0,15.202583797436905,17.0,48301.0
1959,North Carolina,Gaston,32.0,6.8,24.0,6.304396426121077,11.0,15.0,76.0,75.1,56017.0,5.481592262248912,18.0,389157.0
1960,North Carolina,Gates,39.0,7.4,25.0,1.2905995519124218,11.0,16.0,27.0,76.0,59762.0,1.0826547176645782,17.0,74539.0
1961,North Carolina,Graham,33.0,7.3,24.0,0.038426232307922206,11.0,16.0,100.0,76.2,43647.0,0.43037380184872875,19.0,234215.0
1962,North Carolina,Granville,35.0,7.7,24.0,48.81055571607435,11.0,15.0,48.0,77.7,62715.0,51.50727150149282,17.0,10383.0
1963,North Carolina,Greene,39.0,7.8,29.0,0.18796992481203006,13.0,16.0,25.0,76.9,42884.0,32.180451127819545,16.0,7980.0
1964,North Carolina,Guilford,36.0,7.4,22.0,57.502867389302615,10.0,14.0,91.0,77.8,60915.0,75.07229051903785,15.0,61903.0
1965,North Carolina,Halifax,43.0,6.5,30.0,17.302459056949186,14.0,17.0,52.0,72.9,38944.0,22.448171787640394,14.0,20211.0
1966,North Carolina,Harnett,41.0,7.4,26.0,1.378865814199205,11.0,15.0,57.0,76.5,61701.0,2.3107447157210843,16.0,546101.0
1967,North Carolina,Haywood,34.0,7.6,21.0,4.046146129409798,10.0,15.0,83.0,76.5,51817.0,11.141531516468818,19.0,47848.0
1968,North Carolina,Henderson,34.0,7.5,20.0,6.241356459605854,9.0,14.0,83.0,79.0,60384.0,8.366226806499942,17.0,138832.0
1969,North Carolina,Hertford,41.0,6.6,29.0,4.491367055854589,13.0,16.0,52.0,74.7,40461.0,2.6817230749572745,14.0,62609.0
1970,North Carolina,Hoke,40.0,7.0,26.0,3.1243120586591706,11.0,15.0,62.0,75.4,54948.0,5.431561478671702,16.0,118106.0
1971,North Carolina,Hyde,37.0,4.3,27.0,8.373652694610778,12.0,16.0,52.0,75.6,44880.0,2.332934131736527,17.0,20875.0
1972,North Carolina,Iredell,31.0,7.9,19.0,17.05988435867403,9.0,14.0,71.0,77.9,69734.0,32.10627103203376,19.0,53787.0
1974,North Carolina,Johnston,35.0,8.2,23.0,2.481406045013451,10.0,15.0,69.0,77.7,69889.0,10.249263643649469,17.0,195897.0
1975,North Carolina,Jones,41.0,7.3,28.0,0.0209521592364102,13.0,16.0,48.0,75.6,47616.0,2.404842276801304,16.0,42955.0
1976,North Carolina,Lee,34.0,7.0,24.0,2.0074282939628074,11.0,15.0,75.0,76.3,56679.0,2.982391876581281,17.0,234778.0
1977,North Carolina,Lenoir,41.0,6.0,29.0,85.77927000974765,13.0,16.0,64.0,73.6,44244.0,55.73486407451532,16.0,9233.0
1978,North Carolina,Lincoln,32.0,7.5,22.0,8.224387561854725,10.0,15.0,62.0,77.0,73319.0,11.961634797483049,19.0,65476.0
1979,North Carolina,McDowell,34.0,7.6,24.0,1.054307835923343,11.0,16.0,72.0,76.7,50476.0,7.6620357659290175,18.0,54633.0
1980,North Carolina,Macon,33.0,7.4,22.0,1.2449648208818949,11.0,15.0,100.0,78.4,49406.0,3.8347924163488907,18.0,93095.0
1981,North Carolina,Madison,32.0,7.2,21.0,2.9048331955399638,10.0,15.0,90.0,76.7,51849.0,4.03771814180055,19.0,44753.0
1982,North Carolina,Martin,38.0,7.3,28.0,2.5640352029423354,12.0,16.0,55.0,74.0,43261.0,4.6262971233416526,15.0,38065.0
1984,North Carolina,Mitchell,31.0,7.7,22.0,1.2553468476845824,10.0,15.0,100.0,74.7,49086.0,5.867584154733123,19.0,21508.0
1985,North Carolina,Montgomery,35.0,7.3,27.0,0.1665805243968877,11.0,16.0,83.0,75.5,52897.0,0.2514423009764343,17.0,1145392.0
1986,North Carolina,Moore,31.0,7.7,19.0,39.92977341990195,9.0,14.0,78.0,79.1,69373.0,54.9092354577978,19.0,15094.0
1987,North Carolina,Nash,38.0,7.5,25.0,20.213176797713757,11.0,15.0,55.0,75.1,55956.0,33.16984629643933,16.0,25894.0
1988,North Carolina,New Hanover,28.0,7.1,19.0,16.95899783002151,9.0,14.0,95.0,79.1,66212.0,20.231969752963582,21.0,105531.0
1989,North Carolina,Northampton,41.0,7.8,29.0,0.10752800425936172,13.0,16.0,20.0,75.9,40524.0,1.3884684045140883,15.0,95789.0
1990,North Carolina,Onslow,34.0,6.5,23.0,10.980286990094543,10.0,15.0,56.0,76.2,55645.0,6.634570770599478,19.0,234921.0
1991,North Carolina,Orange,27.0,8.5,16.0,17.366946778711483,8.0,13.0,83.0,82.1,79814.0,52.988855116514685,17.0,16779.0
1992,North Carolina,Pamlico,34.0,7.6,23.0,0.2199731787089118,11.0,15.0,58.0,76.3,53732.0,0.4959044467385117,18.0,207298.0
1993,North Carolina,Pasquotank,39.0,7.3,24.0,2.706725944828778,10.0,15.0,42.0,74.9,51365.0,2.3777720183150914,16.0,150477.0
1994,North Carolina,Pender,31.0,7.6,22.0,24.052984411598416,10.0,15.0,62.0,77.2,69555.0,44.737904854212104,19.0,12381.0
1995,North Carolina,Perquimans,34.0,8.1,23.0,0.7572426596316381,11.0,15.0,22.0,76.5,53760.0,2.4182910743074895,18.0,40938.0
1996,North Carolina,Person,37.0,7.4,25.0,3.053075132725862,11.0,16.0,44.0,75.9,55287.0,5.044343368270533,17.0,65737.0
1998,North Carolina,Polk,32.0,8.0,20.0,0.8404001421825014,9.0,14.0,61.0,79.3,58064.0,4.491443660183822,19.0,39386.0
1999,North Carolina,Randolph,36.0,6.9,24.0,8.376646575468763,11.0,16.0,53.0,75.0,57088.0,9.0358529923592,17.0,173542.0
2000,North Carolina,Richmond,37.0,6.2,27.0,26.11828279795857,13.0,17.0,40.0,73.1,42158.0,23.34133893725608,16.0,19986.0
2001,North Carolina,Robeson,44.0,6.5,31.0,4.97387755661004,15.0,18.0,42.0,71.7,38613.0,13.119423731366789,15.0,146043.0
2002,North Carolina,Rockingham,36.0,6.7,25.0,21.55313478891019,12.0,16.0,71.0,74.3,46868.0,19.93548085464491,18.0,42778.0
2003,North Carolina,Rowan,36.0,7.0,25.0,10.451471331956148,11.0,16.0,70.0,75.0,56441.0,10.80891113720717,18.0,116663.0
2004,North Carolina,Rutherford,33.0,6.8,25.0,3.8746370586252272,12.0,16.0,38.0,75.3,44477.0,6.833628761268853,17.0,91957.0
2005,North Carolina,Sampson,36.0,7.7,29.0,1.162083597848241,12.0,16.0,44.0,76.0,48267.0,5.257108490093221,16.0,149645.0
2006,North Carolina,Scotland,39.0,5.7,30.0,5.295321952496036,14.0,17.0,64.0,73.1,44060.0,4.972061019349476,15.0,64963.0
2007,North Carolina,Stanly,38.0,8.0,24.0,2.2378213802435725,10.0,15.0,77.0,75.3,57465.0,9.382611637347766,18.0,59120.0
2008,North Carolina,Stokes,36.0,7.6,24.0,5.907148293425443,11.0,16.0,55.0,76.5,57763.0,12.80955447573327,18.0,34162.0
2009,North Carolina,Surry,32.0,7.3,25.0,3.424625504652939,12.0,16.0,48.0,75.2,51820.0,11.336960079809206,18.0,64153.0
2010,North Carolina,Swain,36.0,7.4,25.0,0.4670724958494743,13.0,17.0,97.0,70.6,47838.0,5.32595462091865,17.0,45175.0
2011,North Carolina,Transylvania,29.0,7.8,21.0,1.3682898477655001,10.0,15.0,85.0,81.0,61737.0,4.512415444729213,19.0,71403.0
2012,North Carolina,Tyrrell,39.0,7.1,28.0,1.3317104603708743,12.0,15.0,88.0,78.6,39970.0,2.7779766592682753,16.0,13967.0
2013,North Carolina,Union,30.0,8.3,20.0,45.672312996552236,9.0,14.0,74.0,80.0,87553.0,58.88472492879628,19.0,33355.0
2015,North Carolina,Wake,28.0,8.3,16.0,19.484080780503472,8.0,12.0,90.0,81.6,91558.0,32.63219175332236,19.0,249070.0
2016,North Carolina,Warren,42.0,7.4,28.0,0.6763491385447814,13.0,16.0,29.0,75.5,44794.0,4.786653376999383,15.0,42138.0
2017,North Carolina,Washington,42.0,6.9,29.0,0.0031488798923593703,13.0,16.0,63.0,75.0,42582.0,0.07991346537636349,15.0,1175021.0
2018,North Carolina,Watauga,31.0,7.7,21.0,6.963073798963287,11.0,15.0,86.0,81.2,55183.0,27.227061401164963,18.0,18713.0
2020,North Carolina,Wilkes,37.0,7.4,25.0,4.429196391294088,11.0,16.0,65.0,76.0,47891.0,12.381782206974169,18.0,55089.0
2021,North Carolina,Wilson,42.0,7.4,28.0,1.8723462305816552,12.0,16.0,68.0,75.2,48777.0,7.311188036082738,15.0,117286.0
2022,North Carolina,Yadkin,33.0,7.5,23.0,3.0828164903319957,11.0,16.0,52.0,75.7,56547.0,6.110908427581175,18.0,65784.0
2023,North Carolina,Yancey,33.0,7.7,23.0,0.1287460643220436,11.0,16.0,100.0,77.9,46299.0,2.1682876773445168,19.0,78449.0
2026,North Dakota,Barnes,36.0,9.2,22.0,0.08905873641822187,8.0,13.0,61.0,77.0,61111.0,0.06903976973055241,23.0,779261.0
2027,North Dakota,Benson,42.0,6.2,33.0,47.61229314420804,14.0,17.0,55.0,68.4,47080.0,21.6548463356974,20.0,2115.0
2029,North Dakota,Bottineau,37.0,8.6,23.0,11.663778162911612,8.0,13.0,62.0,77.3,67400.0,5.805892547660312,23.0,5770.0
2030,North Dakota,Bowman,34.0,10.0,24.0,9.037328094302556,9.0,13.0,62.0,78.8,68253.0,18.467583497053045,23.0,1018.0
2031,North Dakota,Burke,33.0,8.4,22.0,5.018820577164367,8.0,13.0,25.0,83.3,71492.0,1.5683814303638646,24.0,6376.0
2034,North Dakota,Cavalier,33.0,8.9,24.0,0.3313859790491539,9.0,13.0,67.0,81.0,65006.0,0.13597904915390813,23.0,99280.0
2035,North Dakota,Dickey,34.0,10.0,22.0,0.07782747205993754,8.0,12.0,46.0,77.9,55270.0,0.11829775753110505,23.0,192734.0
2036,North Dakota,Divide,35.0,9.2,26.0,4.559355018070614,9.0,14.0,53.0,81.2,64646.0,2.9469001946066165,23.0,3597.0
2037,North Dakota,Dunn,35.0,8.6,25.0,9.54702417225269,9.0,13.0,35.0,80.3,75713.0,5.301645338208409,22.0,4923.0
2038,North Dakota,Eddy,38.0,8.5,25.0,8.916323731138547,9.0,13.0,63.0,73.4,57277.0,5.6698673982624594,22.0,2187.0
2039,North Dakota,Emmons,34.0,8.3,26.0,11.855541718555417,9.0,13.0,2.0,78.3,55883.0,4.184308841843088,23.0,4015.0
2040,North Dakota,Foster,36.0,9.3,23.0,8.513396715643907,9.0,13.0,69.0,78.3,69364.0,7.649092480553154,22.0,2314.0
2043,North Dakota,Grant,36.0,8.3,25.0,21.61697247706422,9.0,13.0,27.0,75.8,48544.0,5.6192660550458715,22.0,1744.0
2044,North Dakota,Griggs,34.0,9.6,22.0,0.1988593208401806,8.0,12.0,46.0,79.4,59520.0,0.13533481557178959,24.0,72413.0
2046,North Dakota,Kidder,37.0,5.9,27.0,41.07460035523979,10.0,13.0,17.0,84.4,55020.0,4.396092362344583,22.0,2252.0
2047,North Dakota,LaMoure,36.0,7.8,24.0,33.416458852867834,9.0,13.0,49.0,80.8,65932.0,8.85286783042394,22.0,2406.0
2048,North Dakota,Logan,33.0,7.5,25.0,21.730045967404934,9.0,13.0,2.0,80.7,51318.0,2.6744671959882993,23.0,2393.0
2049,North Dakota,McHenry,37.0,8.1,23.0,22.3767691556857,9.0,13.0,28.0,77.5,64262.0,5.441678867740361,23.0,4098.0
2050,North Dakota,McIntosh,36.0,9.2,27.0,8.086253369272237,10.0,14.0,34.0,79.9,54211.0,5.876010781671159,23.0,1855.0
2051,North Dakota,McKenzie,35.0,7.8,25.0,19.27153594141453,9.0,13.0,30.0,78.0,86294.0,20.427828097899404,22.0,5189.0
2052,North Dakota,McLean,35.0,8.7,24.0,47.7979797979798,8.0,13.0,28.0,78.2,68419.0,18.98989898989899,24.0,2475.0
2053,North Dakota,Mercer,36.0,9.5,23.0,2.552487776819097,9.0,13.0,79.0,81.9,78823.0,2.300834052343975,25.0,13908.0
2054,North Dakota,Morton,36.0,9.5,20.0,14.556188925081434,8.0,12.0,73.0,78.0,71415.0,16.917752442996743,22.0,9824.0
2055,North Dakota,Mountrail,37.0,9.2,27.0,2.3040921636865477,10.0,14.0,74.0,70.4,71941.0,12.468498739949597,21.0,8333.0
2056,North Dakota,Nelson,35.0,6.7,24.0,2.453277959062593,8.0,13.0,36.0,78.5,62095.0,0.4360723820824681,24.0,33710.0
2057,North Dakota,Oliver,35.0,7.8,24.0,3.896663078579117,9.0,13.0,46.0,87.1,72965.0,0.8719052744886975,22.0,9290.0
2058,North Dakota,Pembina,37.0,8.9,25.0,20.5008347245409,9.0,13.0,62.0,79.5,63809.0,12.420701168614357,23.0,2995.0
2059,North Dakota,Pierce,35.0,9.1,24.0,15.57112068965517,9.0,13.0,68.0,80.9,55747.0,7.112068965517242,22.0,1856.0
2060,North Dakota,Ramsey,34.0,8.3,26.0,8.871802454532013,9.0,13.0,80.0,76.8,63973.0,10.246931834984474,23.0,6763.0
2061,North Dakota,Ransom,37.0,9.5,25.0,2.4606798579401317,9.0,13.0,65.0,76.6,71594.0,6.646372399797057,22.0,3942.0
2062,North Dakota,Renville,36.0,8.8,22.0,2.9005644811115934,8.0,13.0,37.0,78.6,66937.0,0.9552757273122015,23.0,11515.0
2063,North Dakota,Richland,36.0,9.2,23.0,15.514184397163119,9.0,13.0,57.0,80.2,65184.0,15.833333333333332,22.0,5640.0
2064,North Dakota,Rolette,49.0,7.1,33.0,31.306306306306308,14.0,17.0,66.0,71.4,47394.0,60.54054054054055,19.0,2220.0
2065,North Dakota,Sargent,33.0,9.9,23.0,0.3618817852834741,8.0,12.0,65.0,80.5,69666.0,1.0193003618817853,24.0,16580.0
2067,North Dakota,Sioux,47.0,5.4,38.0,26.640316205533598,17.0,18.0,19.0,65.2,40307.0,8.722002635046113,19.0,3795.0
2069,North Dakota,Stark,28.0,8.8,23.0,41.90245216922662,9.0,12.0,62.0,79.8,73453.0,46.91457828078685,24.0,3711.0
2070,North Dakota,Steele,34.0,8.8,21.0,36.607142857142854,8.0,12.0,34.0,86.0,77013.0,8.482142857142858,24.0,672.0
2071,North Dakota,Stutsman,34.0,8.7,24.0,4.0971862329664965,9.0,13.0,79.0,78.9,63871.0,2.6430509404627625,22.0,32803.0
2072,North Dakota,Towner,37.0,9.0,27.0,10.06711409395973,9.0,14.0,57.0,77.4,66452.0,7.4944071588366885,23.0,1788.0
2073,North Dakota,Traill,33.0,10.0,21.0,0.8097919672360031,8.0,12.0,57.0,79.3,72320.0,1.7731651696374553,24.0,21487.0
2074,North Dakota,Walsh,33.0,9.2,29.0,28.77906976744186,10.0,13.0,68.0,78.4,61472.0,34.44767441860465,23.0,2064.0
2075,North Dakota,Ward,37.0,8.9,24.0,57.37622518220659,8.0,12.0,75.0,78.7,69957.0,44.21965317919075,21.0,7958.0
2077,North Dakota,Williams,35.0,8.9,23.0,1.6451285029766227,8.0,13.0,80.0,77.9,77051.0,3.805720923479018,22.0,68870.0
2080,Ohio,Allen,39.0,7.7,28.0,0.036202611453601194,11.0,17.0,85.0,76.3,52518.0,0.047243727446734274,20.0,11756058.0
2081,Ohio,Ashland,37.0,8.2,27.0,2.9321663019693656,10.0,17.0,62.0,77.3,59117.0,10.951859956236323,19.0,27420.0
2082,Ohio,Ashtabula,42.0,6.6,30.0,9.994560648766255,12.0,18.0,71.0,75.2,48916.0,6.2532759729021405,18.0,101115.0
2083,Ohio,Athens,40.0,6.3,28.0,13.62564918265269,12.0,19.0,72.0,77.4,49023.0,7.5985511967957695,18.0,52181.0
2084,Ohio,Auglaize,37.0,8.5,26.0,1.027686725627229,9.0,17.0,79.0,77.9,64942.0,2.268744717257303,21.0,97014.0
2085,Ohio,Belmont,39.0,7.3,28.0,8.24700317062005,11.0,17.0,60.0,75.9,50602.0,5.46465691178216,19.0,58979.0
2086,Ohio,Brown,38.0,7.4,29.0,2.696526508226691,11.0,18.0,42.0,74.2,58990.0,5.097066248802995,18.0,45948.0
2087,Ohio,Butler,36.0,7.6,26.0,52.99119204994733,10.0,16.0,90.0,76.4,72859.0,32.105512219695,20.0,65509.0
2088,Ohio,Carroll,38.0,7.8,28.0,1.2568681318681318,11.0,18.0,36.0,76.9,56287.0,4.006410256410256,19.0,43680.0
2089,Ohio,Champaign,41.0,8.2,26.0,0.12537974357654086,10.0,17.0,57.0,76.8,64876.0,0.511817105195407,20.0,388420.0
2090,Ohio,Clark,37.0,7.1,29.0,41.674481413406355,11.0,18.0,86.0,73.9,59077.0,26.231291496305186,19.0,26659.0
2091,Ohio,Clermont,37.0,7.6,26.0,49.25727866904337,10.0,17.0,78.0,77.5,70789.0,30.429615851610738,20.0,38709.0
2092,Ohio,Clinton,39.0,6.6,27.0,3.8433297980434764,11.0,18.0,49.0,74.7,62999.0,1.6643056863777619,20.0,134831.0
2093,Ohio,Columbiana,38.0,7.2,27.0,3.1346505063921635,11.0,18.0,75.0,75.8,51019.0,2.8505016484428736,18.0,210805.0
2094,Ohio,Coshocton,40.0,7.4,30.0,2.4473358116480792,12.0,19.0,43.0,75.4,50135.0,6.2077018396721,19.0,41964.0
2095,Ohio,Crawford,38.0,6.4,31.0,5.935668732775516,11.0,18.0,83.0,75.3,50656.0,2.368894946821741,18.0,100511.0
2097,Ohio,Darke,38.0,8.0,27.0,4.455469389721111,11.0,18.0,55.0,76.3,59456.0,7.172101536534849,20.0,41522.0
2098,Ohio,Defiance,36.0,8.0,28.0,0.18106195506459738,10.0,17.0,67.0,77.4,66697.0,0.15954163332769705,18.0,1236041.0
2099,Ohio,Delaware,32.0,8.9,18.0,15.946360301965884,7.0,14.0,94.0,81.7,118661.0,13.699082070290517,20.0,51529.0
2100,Ohio,Erie,38.0,7.4,25.0,13.918349176421296,10.0,17.0,86.0,76.2,59226.0,9.27540786131406,20.0,38187.0
2101,Ohio,Fairfield,39.0,8.1,26.0,3.868826669494821,10.0,16.0,86.0,77.7,80245.0,3.737582635132747,19.0,226296.0
2102,Ohio,Fayette,45.0,7.3,31.0,1.5087045811465618,12.0,18.0,64.0,73.8,58020.0,2.2469497053730825,18.0,74501.0
2103,Ohio,Franklin,36.0,7.6,23.0,46.734152659946716,10.0,15.0,93.0,76.6,66056.0,57.57652027649204,21.0,162898.0
2104,Ohio,Fulton,37.0,8.0,26.0,8.769374804951628,10.0,17.0,57.0,77.6,68985.0,8.360206664586151,19.0,28839.0
2105,Ohio,Gallia,41.0,6.9,31.0,0.15690487358339258,12.0,18.0,48.0,72.8,49575.0,0.12762705966016555,19.0,1321820.0
2106,Ohio,Geauga,35.0,8.7,21.0,8.965877024495507,9.0,16.0,83.0,80.9,91701.0,12.67221550354509,21.0,42171.0
2107,Ohio,Greene,35.0,7.9,21.0,34.56034126874914,9.0,16.0,86.0,78.5,79035.0,25.667400577955142,19.0,29068.0
2108,Ohio,Guernsey,38.0,6.3,30.0,5.253014067393604,12.0,19.0,48.0,75.0,50599.0,2.7841498287402193,20.0,95469.0
2109,Ohio,Hamilton,36.0,7.5,25.0,37.72854632663722,10.0,16.0,97.0,76.4,64087.0,22.94367668708743,21.0,168456.0
2110,Ohio,Hancock,35.0,8.1,25.0,7.514830174812326,10.0,16.0,74.0,77.5,65866.0,10.724972439498135,19.0,38098.0
2111,Ohio,Hardin,37.0,7.7,29.0,0.12811546633666127,11.0,18.0,56.0,75.7,53940.0,0.24641319116597196,19.0,825037.0
2112,Ohio,Harrison,41.0,7.2,29.0,0.9724689758352146,12.0,18.0,30.0,75.6,50691.0,1.2356233552851286,18.0,74861.0
2113,Ohio,Henry,38.0,8.5,28.0,1.6504471330878485,10.0,17.0,37.0,77.4,69634.0,4.635718043135192,19.0,30416.0
2114,Ohio,Highland,40.0,7.2,31.0,7.1706774238419815,12.0,19.0,43.0,75.5,56772.0,20.121018222284047,17.0,14378.0
2115,Ohio,Hocking,38.0,7.4,29.0,6.10279150915964,11.0,18.0,75.0,75.3,55814.0,5.917417854027334,19.0,27512.0
2116,Ohio,Holmes,37.0,8.8,32.0,2.1479108570901797,13.0,19.0,38.0,79.3,70027.0,16.800719043119543,18.0,43391.0
2117,Ohio,Huron,44.0,7.6,28.0,10.029434991743843,11.0,18.0,63.0,75.7,62153.0,11.648359537655253,20.0,27858.0
2118,Ohio,Jackson,41.0,7.3,33.0,1.9328677630096869,12.0,19.0,52.0,72.1,48745.0,4.255462942104078,18.0,44390.0
2119,Ohio,Jefferson,39.0,6.5,29.0,12.119962898072762,11.0,18.0,67.0,74.5,50442.0,5.195987495276375,18.0,58218.0
2120,Ohio,Knox,40.0,7.8,25.0,11.124409255508501,10.0,17.0,69.0,78.1,61642.0,9.783342539740993,19.0,32586.0
2121,Ohio,Lake,37.0,7.7,21.0,28.05067620083942,9.0,17.0,91.0,78.2,74208.0,19.183895538628946,20.0,64330.0
2122,Ohio,Lawrence,40.0,6.8,33.0,4.4078312204232155,12.0,19.0,57.0,72.7,49916.0,5.0314166785369485,17.0,63183.0
2123,Ohio,Licking,37.0,7.7,25.0,5.888493025422486,10.0,17.0,80.0,77.1,72936.0,3.8552117390291665,20.0,231842.0
2124,Ohio,Logan,34.0,8.1,26.0,2.1393394877588126,10.0,17.0,60.0,76.3,65499.0,3.982136868303532,19.0,56653.0
2125,Ohio,Lorain,39.0,7.5,25.0,11.215324301523498,10.0,17.0,94.0,77.5,63348.0,8.542724651106369,20.0,181359.0
2126,Ohio,Lucas,38.0,6.9,26.0,65.69939183318854,11.0,18.0,96.0,74.6,53379.0,48.55125977410947,20.0,46040.0
2127,Ohio,Madison,40.0,7.8,26.0,1.1310028203928313,10.0,17.0,67.0,77.5,71958.0,0.6159333223721654,19.0,316268.0
2128,Ohio,Mahoning,36.0,6.2,29.0,8.60813373241797,11.0,17.0,89.0,75.2,50216.0,2.9364128791518906,17.0,426643.0
2129,Ohio,Marion,40.0,6.6,30.0,20.640790078089115,12.0,18.0,83.0,75.0,53172.0,6.975195222783648,18.0,43540.0
2130,Ohio,Medina,36.0,8.5,22.0,2.9560885674271833,8.0,16.0,93.0,79.9,86880.0,3.3345742700632877,22.0,225636.0
2131,Ohio,Meigs,41.0,5.7,31.0,5.48250363540732,13.0,19.0,43.0,73.3,45935.0,2.1580396646143374,17.0,64642.0
2132,Ohio,Mercer,34.0,8.8,26.0,0.5797985962770826,10.0,17.0,70.0,78.5,67958.0,1.0533371114695498,19.0,183512.0
2133,Ohio,Miami,35.0,8.2,25.0,18.39410077836952,10.0,17.0,89.0,77.4,65537.0,22.008284400746504,21.0,21969.0
2134,Ohio,Monroe,39.0,7.3,28.0,0.8855199773306887,12.0,18.0,66.0,76.9,53036.0,1.9481439501275148,19.0,42348.0
2135,Ohio,Montgomery,40.0,6.9,27.0,49.19680354113944,11.0,17.0,93.0,74.6,56636.0,27.71231870254973,19.0,110247.0
2136,Ohio,Morgan,40.0,6.7,32.0,8.9466525615838,13.0,19.0,13.0,76.1,46327.0,6.460631706211275,18.0,13234.0
2137,Ohio,Morrow,39.0,8.5,28.0,0.024536797704404638,11.0,18.0,27.0,78.1,62516.0,0.4070111558142846,20.0,533892.0
2138,Ohio,Muskingum,38.0,6.8,30.0,67.10564822944103,11.0,18.0,66.0,75.1,52806.0,34.29909277143693,18.0,13668.0
2139,Ohio,Noble,37.0,6.3,28.0,5.928294518803588,11.0,18.0,58.0,81.2,50109.0,1.7770734882141543,20.0,35339.0
2140,Ohio,Ottawa,33.0,7.5,24.0,4.309453857141198,10.0,17.0,59.0,77.8,71409.0,2.3620127042374555,20.0,86113.0
2141,Ohio,Paulding,38.0,7.7,26.0,8.517614230903384,11.0,17.0,44.0,77.4,60274.0,7.352633414719219,20.0,14335.0
2142,Ohio,Perry,37.0,7.5,30.0,1.6058832357796788,12.0,18.0,79.0,75.7,63329.0,5.287908349592276,18.0,39978.0
2143,Ohio,Pickaway,40.0,7.9,29.0,9.004638268379805,11.0,17.0,71.0,75.2,72652.0,13.669563363011141,20.0,18757.0
2144,Ohio,Pike,41.0,7.0,30.0,1.1302142051860202,13.0,19.0,29.0,72.0,49357.0,4.461668545659527,17.0,35480.0
