State,County,% Adults with Obesity,Food Environment Index,% Physically Inactive,# Limited Access to Healthy Foods,% Frequent Physical Distress,% Frequent Mental Distress,% With Access to Exercise Opportunities,Life Expectancy,Median Household Income,# Uninsured Adults,% Excessive Drinking,,,,STNAME,CTYNAME,POPESTIMATE2022,,TRUE
Texas,Sabine,39,6,27,601,13,18,75,75.2,46233,1175,20,,,,Texas,Runnels,9859,,TRUE
Texas,San Augustine,41,5,31,1065,14,18,42,75.2,43335,983,19,,,,Texas,Rusk,53333,,TRUE
Texas,San Jacinto,39,7.1,28,853,13,17,71,76.8,52302,4169,21,,,,Texas,Sabine,10048,,TRUE
Texas,San Patricio,43,6.4,34,7150,13,16,66,75.7,58227,9630,18,,,,Texas,San Augustine,7857,,TRUE
Texas,San Saba,39,6.5,29,842,13,16,51,76.9,45437,922,20,,,,Texas,San Jacinto,28348,,TRUE
Texas,Schleicher,38,7.7,30,103,12,16,83,76.9,52408,432,19,,,,Texas,San Patricio,69954,,TRUE
Texas,Scurry,38,7.7,30,428,12,16,44,75.7,49727,2143,20,,,,Texas,San Saba,5824,,TRUE
Texas,Shackelford,33,7.4,22,182,10,16,78,80.4,61351,429,22,,,,Texas,Schleicher,2357,,TRUE
Texas,Shelby,41,6.5,30,1905,14,18,39,74.6,43244,4150,19,,,,Texas,Scurry,16686,,TRUE
Texas,Sherman,37,7.5,27,289,11,16,72,80.4,62557,527,21,,,,Texas,Shackelford,3186,,TRUE
Texas,Smith,39,7.1,25,17066,11,16,71,77.4,62903,33934,18,,,,Texas,Shelby,24008,,TRUE
Texas,Somervell,36,7.7,24,0,11,16,79,77.7,68280,1027,22,,,,Texas,Sherman,2799,,TRUE
Texas,Starr,44,3.7,43,14469,17,17,37,76,33535,13094,16,,,,Texas,Smith,241922,,TRUE
Texas,Stephens,38,6,28,1297,13,17,68,75.7,46064,1349,20,,,,Texas,Somervell,9757,,TRUE
Texas,Sterling,37,5.6,27,410,11,16,,,69212,163,21,,,,Texas,Starr,65728,,TRUE
Texas,Stonewall,38,7.8,28,72,13,17,73,,49813,163,21,,,,Texas,Stephens,9390,,TRUE
Texas,Sutton,38,7.5,30,239,12,15,87,79.7,59905,566,20,,,,Texas,Sterling,1417,,TRUE
Texas,Swisher,41,5.8,34,1112,15,17,50,73.4,45509,1265,18,,,,Texas,Stonewall,1182,,TRUE
Texas,Tarrant,38,7.3,25,148852,10,15,95,78.6,71399,299069,17,,,,Texas,Sutton,3217,,TRUE
Texas,Taylor,35,6.8,27,13079,11,16,83,74.9,53820,16737,18,,,,Texas,Swisher,6881,,TRUE
Texas,Terrell,39,4.8,28,409,12,15,0,,44343,79,19,,,,Texas,Tarrant,2154595,,TRUE
Texas,Terry,42,5.3,36,2583,15,17,49,73.3,42225,1912,18,,,,Texas,Taylor,145163,,TRUE
Texas,Throckmorton,36,3.8,26,528,12,17,57,,46253,190,21,,,,Texas,Terrell,693,,TRUE
Texas,Titus,39,6.5,31,4546,13,17,52,76.2,49513,5673,18,,,,Texas,Terry,11567,,TRUE
Texas,Tom Green,36,7,26,11501,11,15,86,76.8,60750,13834,21,,,,Texas,Throckmorton,1550,,TRUE
Texas,Travis,29,7.7,19,54184,9,14,93,81.4,84519,135476,21,,,,Texas,Titus,31208,,TRUE
Texas,Trinity,41,6.1,29,1136,13,18,83,74.3,46569,1731,20,,,,Texas,Tom Green,118892,,TRUE
Texas,Tyler,35,5.2,29,3517,13,17,49,74.9,46955,2530,21,,,,Texas,Travis,1326436,,TRUE
Texas,Upshur,36,7.1,26,1335,12,17,30,75.7,51634,5091,21,,,,Texas,Trinity,13996,,TRUE
Texas,Upton,38,7.9,29,287,12,16,92,75.9,49340,492,20,,,,Texas,Tyler,20030,,TRUE
Texas,Uvalde,39,5.1,34,6617,13,16,68,76,48438,4417,18,,,,Texas,Upshur,42488,,TRUE
Texas,Val Verde,43,5.6,35,10555,14,16,69,76.8,50532,8073,18,,,,Texas,Upton,3152,,TRUE
Texas,Van Zandt,36,6.7,26,5611,12,17,49,76.1,59929,7601,21,,,,Texas,Uvalde,24940,,TRUE
Texas,Victoria,38,6.8,29,7688,12,16,70,77.3,57142,12654,19,,,,Texas,Val Verde,47606,,TRUE
Texas,Walker,42,7.1,29,4260,12,16,73,78.1,43012,7082,20,,,,Texas,Van Zandt,62859,,TRUE
Texas,Waller,37,7.1,27,4776,11,16,36,78.7,65437,8947,19,,,,Texas,Victoria,91065,,TRUE
Texas,Ward,40,8,31,281,12,16,86,74.8,58461,1816,19,,,,Texas,Walker,78870,,TRUE
Texas,Washington,36,7.5,24,2454,11,16,58,79,66601,3760,21,,,,Texas,Waller,61894,,TRUE
Texas,Webb,45,6.6,38,24206,14,16,91,78.5,50865,65797,16,,,,Texas,Ward,10964,,TRUE
Texas,Wharton,41,7.4,30,1974,13,16,48,76.4,56522,6648,19,,,,Texas,Washington,36159,,TRUE
Texas,Wheeler,38,7.2,29,168,13,17,40,74.5,49282,827,20,,,,Texas,Webb,267780,,TRUE
Texas,Wichita,37,6.3,26,14843,12,16,70,75.2,53148,15584,20,,,,Texas,Wharton,41824,,TRUE
Texas,Wilbarger,41,5.5,33,2110,15,18,28,74,48117,1962,18,,,,Texas,Wheeler,4807,,TRUE
Texas,Willacy,46,4.4,39,5675,16,16,62,75.7,37087,3009,17,,,,Texas,Wichita,129978,,TRUE
Texas,Williamson,30,7.8,19,36732,8,13,91,81.6,96653,55535,21,,,,Texas,Wilbarger,12491,,TRUE
Texas,Wilson,37,8.4,25,686,10,15,66,79.2,78794,5713,21,,,,Texas,Willacy,20143,,TRUE
Texas,Winkler,38,8.2,31,102,12,16,98,72.5,62477,1152,20,,,,Texas,Williamson,671418,,TRUE
Texas,Wise,35,7.7,26,1900,11,16,44,76.4,77668,10581,22,,,,Texas,Wilson,52735,,TRUE
Texas,Wood,35,6.8,25,3714,11,17,39,76.2,53485,5867,21,,,,Texas,Winkler,7306,,TRUE
Texas,Yoakum,38,7.5,31,423,12,16,90,75.6,66816,1604,19,,,,Texas,Wise,74895,,TRUE
Texas,Young,35,6.6,25,2540,12,17,83,74,53715,2462,21,,,,Texas,Wood,46857,,TRUE
Texas,Zapata,44,5.6,41,1181,16,17,31,77.8,37474,2898,16,,,,Texas,Yoakum,7451,,TRUE
Texas,Zavala,47,3.9,43,2692,17,17,,73.9,35046,1840,17,,,,Texas,Young,17962,,TRUE
Utah,,29,7.9,16,160015,8,15,84,79.7,79449,212318,12,,,,Texas,Zapata,13849,,FALSE
Utah,Beaver,28,8.7,16,280,9,15,80,78.5,59437,548,13,,,,Texas,Zavala,9377,,TRUE
Utah,Box Elder,33,8.3,18,2552,10,15,75,78.8,69538,3385,12,,,,Utah,Utah,3380800,,TRUE
Utah,Cache,30,7.8,17,9608,10,15,81,81.3,69670,8892,10,,,,Utah,Beaver,7327,,TRUE
Utah,Carbon,30,7.1,22,1934,11,17,59,75.6,50503,1200,13,,,,Utah,Box Elder,61498,,TRUE
Utah,Daggett,28,7.7,17,163,9,15,98,,57400,66,14,,,,Utah,Cache,140173,,TRUE
Utah,Davis,32,8.7,16,14213,8,15,92,80.2,93260,16794,11,,,,Utah,Carbon,20571,,TRUE
Utah,Duchesne,30,7.3,19,1250,11,16,58,76.2,63327,1795,13,,,,Utah,Daggett,1014,,TRUE
Utah,Emery,31,7.2,18,1263,10,16,41,76.7,62257,625,13,,,,Utah,Davis,369948,,TRUE
Utah,Garfield,30,5.3,19,1118,10,15,23,77.7,56943,398,12,,,,Utah,Duchesne,20161,,TRUE
Utah,Grand,29,7.5,18,230,10,15,95,79.4,52645,944,13,,,,Utah,Emery,10099,,TRUE
Utah,Iron,27,6.5,18,8119,11,16,55,79.3,61421,4793,12,,,,Utah,Garfield,5281,,TRUE
Utah,Juab,28,7.3,18,1334,10,16,59,77.7,77036,842,12,,,,Utah,Grand,9769,,TRUE
Utah,Kane,28,6.5,18,1024,10,15,71,79.7,62311,478,12,,,,Utah,Iron,62429,,TRUE
Utah,Millard,28,8,20,629,10,15,59,79.7,68131,1078,12,,,,Utah,Juab,12567,,TRUE
Utah,Morgan,25,9.7,14,5,8,14,94,80.7,111472,491,13,,,,Utah,Kane,8227,,TRUE
Utah,Piute,31,2.5,21,744,12,16,12,,50768,87,11,,,,Utah,Millard,13330,,TRUE
Utah,Rich,28,5,17,783,10,15,45,85,70815,171,13,,,,Utah,Morgan,12832,,TRUE
Utah,Salt Lake,30,8.6,18,26989,9,15,92,79.3,80676,80298,14,,,,Utah,Piute,1487,,TRUE
Utah,San Juan,34,3.9,22,4443,14,18,20,75.2,48071,1633,11,,,,Utah,Rich,2628,,TRUE
Utah,Sanpete,31,7.7,19,2267,11,15,46,79.8,62098,2582,10,,,,Utah,Salt Lake,1186257,,TRUE
Utah,Sevier,33,8.2,18,275,11,16,53,76.8,68303,1500,11,,,,Utah,San Juan,14359,,TRUE
Utah,Summit,21,8.6,13,2061,7,13,95,85.5,124354,2485,15,,,,Utah,Sanpete,29724,,TRUE
Utah,Tooele,32,8.4,18,3961,10,16,81,78.4,90591,5578,13,,,,Utah,Sevier,22069,,TRUE
Utah,Uintah,36,7.1,22,2698,11,16,68,75.7,64105,3903,12,,,,Utah,Summit,43036,,TRUE
Utah,Utah,30,8.1,15,42415,9,14,80,80.2,86597,36542,8,,,,Utah,Tooele,79934,,TRUE
Utah,Wasatch,28,8.3,14,1608,8,14,75,81.7,102206,2158,13,,,,Utah,Uintah,37141,,TRUE
Utah,Washington,31,7.5,16,14648,10,15,77,81.8,63639,13807,11,,,,Utah,Utah,702434,,TRUE
Utah,Wayne,27,6.6,19,440,10,15,43,77,57768,238,13,,,,Utah,Wasatch,36619,,TRUE
Utah,Weber,34,8.3,20,12957,10,16,85,78.1,72348,19007,13,,,,Utah,Washington,197680,,TRUE
Vermont,,26,8.9,17,18610,9,15,71,79.7,72415,22217,22,,,,Utah,Wayne,2645,,FALSE
Vermont,Addison,28,9,16,558,8,15,64,81.3,79756,1452,21,,,,Utah,Weber,269561,,FALSE
Vermont,Bennington,25,8.2,18,1034,9,15,80,77.7,65185,1229,22,,,,Vermont,Vermont,647064,,TRUE
Vermont,Caledonia,31,8.4,22,522,9,16,61,78.4,59762,1053,22,,,,Vermont,Addison,37578,,TRUE
Vermont,Chittenden,22,8.7,14,3911,7,14,86,81.7,84290,5445,21,,,,Vermont,Bennington,37392,,TRUE
Vermont,Essex,32,7.3,24,632,11,17,32,79.8,50840,231,22,,,,Vermont,Caledonia,30579,,TRUE
Vermont,Franklin,34,8.8,20,898,9,16,53,78.8,69583,1755,20,,,,Vermont,Chittenden,169301,,TRUE
Vermont,Grand Isle,29,9.3,16,31,8,14,39,80.5,80693,277,23,,,,Vermont,Essex,5994,,TRUE
Vermont,Lamoille,25,8.5,17,71,9,15,68,80.4,64083,1126,24,,,,Vermont,Franklin,50731,,TRUE
Vermont,Orange,29,8.6,18,1004,9,15,48,79.8,71487,1004,24,,,,Vermont,Grand Isle,7489,,TRUE
Vermont,Orleans,30,8,21,1089,9,16,52,77.9,54346,1082,21,,,,Vermont,Lamoille,26090,,TRUE
Vermont,Rutland,30,8.1,18,3030,9,16,81,77.2,59916,1991,23,,,,Vermont,Orange,29846,,TRUE
Vermont,Washington,29,8.3,16,3531,8,15,73,79.8,75692,1923,25,,,,Vermont,Orleans,27666,,TRUE
Vermont,Windham,27,8,18,1645,9,15,60,78.8,64381,1528,22,,,,Vermont,Rutland,60366,,TRUE
Vermont,Windsor,29,8.8,18,656,8,15,69,79.1,65086,2121,22,,,,Vermont,Washington,60048,,TRUE
Virginia,,32,8.9,20,355070,8,13,83,79.1,80926,518054,17,,,,Vermont,Windham,45842,,FALSE
Virginia,Accomack,38,8.3,29,298,12,16,35,75.3,50949,2715,15,,,,Vermont,Windsor,58142,,FALSE
Virginia,Albemarle,26,8.9,17,3490,7,12,82,82.2,91849,6720,17,,,,Virginia,Virginia,8683619,,TRUE
Virginia,Alleghany,37,7.4,25,1283,11,16,100,75.5,49197,886,18,,,,Virginia,Accomack,33191,,TRUE
Virginia,Amelia,36,8.4,24,781,11,15,2,74.8,62884,1001,18,,,,Virginia,Albemarle,114534,,TRUE
Virginia,Amherst,36,8.5,24,1251,10,15,83,77.3,57294,2214,17,,,,Virginia,Alleghany,14835,,TRUE
Virginia,Appomattox,37,8.5,24,306,10,15,56,77.3,58860,1139,18,,,,Virginia,Amelia,13455,,TRUE
Virginia,Arlington,28,9.3,14,162,6,11,100,85.3,124474,11922,21,,,,Virginia,Amherst,31589,,TRUE
Virginia,Augusta,35,8.4,22,5535,10,15,57,80.1,69243,4500,19,,,,Virginia,Appomattox,16748,,TRUE
Virginia,Bath,39,6.8,27,496,12,16,100,76,56200,255,18,,,,Virginia,Arlington,234000,,TRUE
Virginia,Bedford,32,9,19,1105,9,14,57,79.1,66026,4303,20,,,,Virginia,Augusta,78064,,TRUE
Virginia,Bland,37,8.1,23,355,10,15,90,76.9,50492,277,19,,,,Virginia,Bath,4049,,TRUE
Virginia,Botetourt,35,8.3,20,3596,9,14,69,79.7,74081,1550,20,,,,Virginia,Bedford,80848,,TRUE
Virginia,Brunswick,42,7.3,30,1755,12,15,11,76.2,47401,913,15,,,,Virginia,Bland,6148,,TRUE
Virginia,Buchanan,40,6.7,31,268,14,17,27,73.5,38087,1252,17,,,,Virginia,Botetourt,34135,,TRUE
Virginia,Buckingham,43,7.9,29,859,12,15,8,78.1,54263,1129,17,,,,Virginia,Brunswick,15921,,TRUE
Virginia,Campbell,40,8.6,25,1224,10,15,50,78.4,53059,3616,17,,,,Virginia,Buchanan,19352,,TRUE
Virginia,Caroline,39,9.1,23,433,9,14,51,77.1,73390,1820,18,,,,Virginia,Buckingham,16982,,TRUE
Virginia,Carroll,36,7.9,25,511,11,16,63,78,45956,2252,19,,,,Virginia,Campbell,55141,,TRUE
Virginia,Charles City,40,8.9,27,52,11,16,18,76.4,63299,639,16,,,,Virginia,Caroline,31957,,TRUE
Virginia,Charlotte,41,6.3,28,1838,12,16,16,74.4,48382,863,16,,,,Virginia,Carroll,29147,,TRUE
Virginia,Chesterfield,37,8.7,21,25904,8,13,80,78.7,86101,20189,16,,,,Virginia,Charles City,6605,,TRUE
Virginia,Clarke,32,9.4,19,8,8,14,77,78.9,91603,837,19,,,,Virginia,Charlotte,11475,,TRUE
Virginia,Craig,33,8.2,21,187,9,15,94,77.2,57299,276,20,,,,Virginia,Chesterfield,378408,,TRUE
Virginia,Culpeper,37,9,23,1345,9,14,64,78.4,82220,3871,18,,,,Virginia,Clarke,15266,,TRUE
Virginia,Cumberland,39,7.1,25,1957,10,15,47,78.6,52200,631,18,,,,Virginia,Craig,4847,,TRUE
Virginia,Dickenson,37,,29,,13,17,58,72.6,39722,776,17,,,,Virginia,Culpeper,54381,,TRUE
Virginia,Dinwiddie,41,8.2,24,2309,10,15,33,76.7,66397,1711,17,,,,Virginia,Cumberland,9746,,TRUE
Virginia,Essex,40,6.9,28,1849,12,16,50,75.9,59012,799,16,,,,Virginia,Dickenson,13725,,TRUE
Virginia,Fairfax,22,9.5,16,16977,7,11,100,85.2,133845,65541,17,,,,Virginia,Dinwiddie,28161,,TRUE
Virginia,Fauquier,30,9.5,19,753,8,13,57,80,106714,4152,19,,,,Virginia,Essex,10630,,TRUE
Virginia,Floyd,34,8,23,1436,10,15,25,77.7,54765,1154,19,,,,Virginia,Fairfax,1138331,,TRUE
Virginia,Fluvanna,34,9.2,20,811,8,14,62,80.4,77226,1600,19,,,,Virginia,Fauquier,74664,,TRUE
Virginia,Franklin,36,7.9,24,4462,10,15,46,77.6,60062,3356,18,,,,Virginia,Floyd,15619,,TRUE
Virginia,Frederick,33,9,23,3895,9,14,79,79.5,85262,5445,19,,,,Virginia,Fluvanna,28159,,TRUE
Virginia,Giles,33,8.8,24,62,10,15,83,73.7,55018,989,19,,,,Virginia,Franklin,55074,,TRUE
Virginia,Gloucester,35,8.9,20,575,9,14,75,77.1,75630,2324,19,,,,Virginia,Frederick,95051,,TRUE
Virginia,Goochland,31,9.5,18,516,8,13,63,81,104379,792,19,,,,Virginia,Giles,16453,,TRUE
Virginia,Grayson,41,7.4,26,1405,11,16,74,76.9,42553,954,18,,,,Virginia,Gloucester,39493,,TRUE
Virginia,Greene,37,8.4,22,1200,9,14,62,79.9,76941,1485,18,,,,Virginia,Goochland,26109,,TRUE
Virginia,Greensville,42,8.9,29,31,11,14,15,74,49323,379,16,,,,Virginia,Grayson,15343,,TRUE
Virginia,Halifax,39,7.4,28,3751,11,16,46,74.8,46244,1924,16,,,,Virginia,Greene,21107,,TRUE
Virginia,Hanover,35,9.2,18,3967,8,13,87,79.3,95195,4675,19,,,,Virginia,Greensville,11226,,TRUE
Virginia,Henrico,35,8.7,21,14506,8,13,96,78.8,78888,20449,17,,,,Virginia,Halifax,33644,,TRUE
Virginia,Henry,40,6.7,28,7825,12,17,26,74.4,45784,3343,16,,,,Virginia,Hanover,112938,,TRUE
Virginia,Highland,33,5.4,21,800,9,14,63,79.6,48972,136,19,,,,Virginia,Henrico,333962,,TRUE
Virginia,Isle of Wight,36,8.7,22,1575,9,14,66,78.9,86286,1947,18,,,,Virginia,Henry,49906,,TRUE
Virginia,James City,31,8.4,17,5816,7,13,97,81.6,92270,3204,19,,,,Virginia,Highland,2301,,TRUE
Virginia,King and Queen,36,8.8,23,346,9,14,22,74,59730,542,18,,,,Virginia,Isle of Wight,40151,,TRUE
Virginia,King George,36,9.4,20,501,8,14,79,78.3,98668,1210,19,,,,Virginia,James City,81199,,TRUE
Virginia,King William,35,9.2,21,456,9,14,59,77.1,79378,1075,19,,,,Virginia,King and Queen,6718,,TRUE
Virginia,Lancaster,36,8.3,23,243,10,14,73,74.9,58578,590,17,,,,Virginia,King George,27856,,TRUE
Virginia,Lee,39,6.9,30,0,13,17,37,74,38529,1456,17,,,,Virginia,King William,18492,,TRUE
Virginia,Loudoun,27,9.9,16,3104,6,11,89,84.3,153716,18984,16,,,,Virginia,Lancaster,10750,,TRUE
Virginia,Louisa,36,8.9,24,180,10,15,36,77.6,68838,2508,18,,,,Virginia,Lee,21982,,TRUE
Virginia,Lunenburg,42,8.5,28,2,12,16,57,75.1,44852,932,16,,,,Virginia,Loudoun,432085,,TRUE
Virginia,Madison,36,9.2,23,39,10,15,40,77.8,67527,1003,18,,,,Virginia,Louisa,40116,,TRUE
Virginia,Mathews,34,9.1,20,0,9,14,48,78.4,69978,475,19,,,,Virginia,Lunenburg,12031,,TRUE
Virginia,Mecklenburg,38,7.4,27,3125,11,15,56,74.8,48013,2027,16,,,,Virginia,Madison,14000,,TRUE
Virginia,Middlesex,33,9,22,30,10,15,39,76.3,62710,681,18,,,,Virginia,Mathews,8490,,TRUE
Virginia,Montgomery,36,8.2,23,4157,10,14,82,80,57752,5755,17,,,,Virginia,Mecklenburg,30508,,TRUE
Virginia,Nelson,35,8.6,22,317,9,14,55,78.1,61224,1031,18,,,,Virginia,Middlesex,10943,,TRUE
Virginia,New Kent,33,9.9,20,0,8,14,87,78.1,102920,1443,20,,,,Virginia,Montgomery,98915,,TRUE
Virginia,Northampton,43,8.2,27,0,11,15,43,75,51059,748,16,,,,Virginia,Nelson,14652,,TRUE
Virginia,Northumberland,36,8.8,22,259,9,14,39,79.7,63255,692,17,,,,Virginia,New Kent,24986,,TRUE
Virginia,Nottoway,41,6.3,28,3451,11,15,34,74.6,46442,926,16,,,,Virginia,Northampton,11900,,TRUE
Virginia,Orange,34,7.9,22,3332,9,15,64,77.4,94547,2506,19,,,,Virginia,Northumberland,12302,,TRUE
Virginia,Page,36,,25,,11,16,33,76,53449,1707,19,,,,Virginia,Nottoway,15559,,TRUE
Virginia,Patrick,36,8,24,581,11,16,33,75.2,46963,1096,18,,,,Virginia,Orange,37991,,TRUE
Virginia,Pittsylvania,38,7.8,27,3762,11,16,35,75.6,52006,3874,16,,,,Virginia,Page,23750,,TRUE
Virginia,Powhatan,32,9.6,19,307,8,14,60,80,99854,1671,20,,,,Virginia,Patrick,17643,,TRUE
Virginia,Prince Edward,39,7.6,27,1198,12,15,81,76,51239,1258,16,,,,Virginia,Pittsylvania,59952,,TRUE
Virginia,Prince George,36,8.6,23,2482,9,14,30,80.8,79710,1740,17,,,,Virginia,Powhatan,31489,,TRUE
Virginia,Prince William,35,9.4,20,15339,8,13,96,81.5,116354,33750,16,,,,Virginia,Prince Edward,21927,,TRUE
Virginia,Pulaski,33,7.7,24,1361,10,15,71,75.3,53111,1682,19,,,,Virginia,Prince George,43134,,TRUE
Virginia,Rappahannock,31,8.6,21,378,9,14,46,81.3,80098,573,19,,,,Virginia,Prince William,486943,,TRUE
Virginia,Richmond,40,8.4,26,220,12,15,64,76.5,53959,466,18,,,,Virginia,Pulaski,33706,,TRUE
Virginia,Roanoke,34,8.9,20,3139,8,14,72,78.9,73438,4338,18,,,,Virginia,Rappahannock,7502,,TRUE
Virginia,Rockbridge,32,7.9,22,1627,10,15,55,79.4,59252,1415,19,,,,Virginia,Richmond,9080,,TRUE
Virginia,Rockingham,32,8.9,23,2120,9,14,50,79.9,72392,6458,19,,,,Virginia,Roanoke,96914,,TRUE
Virginia,Russell,39,7.4,28,284,12,17,48,75.5,45254,1630,17,,,,Virginia,Rockbridge,22593,,TRUE
Virginia,Scott,35,7.4,27,1322,11,16,50,75.3,42894,1162,16,,,,Virginia,Rockingham,85397,,TRUE
Virginia,Shenandoah,38,8.3,24,1343,10,15,52,77.7,65308,3070,18,,,,Virginia,Russell,25448,,TRUE
Virginia,Smyth,42,7.5,26,370,12,17,92,73,42303,1696,18,,,,Virginia,Scott,21476,,TRUE
Virginia,Southampton,38,8.8,25,947,10,15,20,77.5,57965,901,17,,,,Virginia,Shenandoah,44968,,TRUE
Virginia,Spotsylvania,35,8.9,21,6095,9,13,84,79.3,100162,8570,18,,,,Virginia,Smyth,29449,,TRUE
Virginia,Stafford,37,9.3,21,5580,8,13,87,80,116569,8884,19,,,,Virginia,Southampton,17932,,TRUE
Virginia,Surry,39,7.9,26,552,11,15,10,79.1,61358,349,17,,,,Virginia,Spotsylvania,146688,,TRUE
Virginia,Sussex,46,7.5,28,1667,11,14,27,74.5,54282,463,17,,,,Virginia,Stafford,163380,,TRUE
Virginia,Tazewell,39,7,27,3734,11,16,63,72.7,40728,2382,17,,,,Virginia,Surry,6527,,TRUE
Virginia,Warren,33,8.3,23,2031,10,15,83,76,73546,2711,18,,,,Virginia,Sussex,10680,,TRUE
Virginia,Washington,33,8.1,23,822,10,15,64,76,54223,3051,18,,,,Virginia,Tazewell,39821,,TRUE
Virginia,Westmoreland,41,,25,,11,15,35,77,59959,1238,17,,,,Virginia,Warren,41440,,TRUE
Virginia,Wise,38,6.4,28,3538,12,17,72,72.7,41994,2347,17,,,,Virginia,Washington,53958,,TRUE
Virginia,Wythe,40,7.8,24,1298,11,16,73,74.8,51206,1881,18,,,,Virginia,Westmoreland,18712,,TRUE
Virginia,York,31,9.2,17,1862,7,13,90,81.5,97500,2939,18,,,,Virginia,Wise,35421,,TRUE
Virginia,Alexandria City,27,,18,,7,12,100,83.9,100877,9922,18,,,,Virginia,Wythe,28111,,TRUE
Virginia,Bristol City,37,5.9,27,2468,12,16,91,74.2,41272,1042,17,,,,Virginia,York,71341,,TRUE
Virginia,Buena Vista City,38,3.3,27,3321,12,17,100,74.9,47144,397,17,,,,Virginia,Alexandria city,155525,,TRUE
Virginia,Charlottesville City,33,7.9,21,1733,9,14,100,80,61255,3339,17,,,,Virginia,Bristol city,16975,,TRUE
Virginia,Chesapeake City,37,8.9,22,10875,9,13,91,78.1,87057,13880,17,,,,Virginia,Buena Vista city,6591,,TRUE
Virginia,Colonial Heights City,39,8.2,23,903,9,14,77,73.7,59455,1032,18,,,,Virginia,Charlottesville city,45373,,TRUE
Virginia,Covington City,37,7.5,26,646,11,16,100,69.6,43075,295,17,,,,Virginia,Chesapeake city,252488,,TRUE
Virginia,Danville City,41,6.8,30,3048,13,16,84,71.4,37652,2484,14,,,,Virginia,Colonial Heights city,18294,,TRUE
Virginia,Emporia City,47,7.5,35,104,15,17,86,68.1,41610,305,13,,,,Virginia,Covington city,5679,,TRUE
Virginia,Fairfax City,28,9.3,18,359,7,11,100,76.9,107334,1515,17,,,,Virginia,Danville city,42229,,TRUE
Virginia,Falls Church City,26,,14,,6,11,100,80.6,142430,460,19,,,,Virginia,Emporia city,5481,,TRUE
Virginia,Franklin City,42,5.4,28,2354,12,16,87,69.9,46460,417,15,,,,Virginia,Fairfax city,24835,,TRUE
Virginia,Fredericksburg City,34,8,21,921,9,14,100,77.5,77437,2402,18,,,,Virginia,Falls Church city,14586,,TRUE
Virginia,Galax City,40,7.1,30,266,13,17,98,67.3,42023,494,16,,,,Virginia,Franklin city,8247,,TRUE
Virginia,Hampton City,38,7.8,25,9628,10,15,90,76.2,57662,7711,15,,,,Virginia,Fredericksburg city,28757,,TRUE
Virginia,Harrisonburg City,38,8.3,27,721,12,16,99,79.4,50250,4738,16,,,,Virginia,Galax city,6730,,TRUE
Virginia,Hopewell City,41,5.9,33,3263,13,17,90,70.2,47263,1467,15,,,,Virginia,Hampton city,138037,,TRUE
Virginia,Lexington City,33,8,22,118,10,15,100,74.9,53400,224,19,,,,Virginia,Harrisonburg city,51158,,TRUE
Virginia,Lynchburg City,34,7.5,24,6067,10,15,98,75.3,52127,4294,17,,,,Virginia,Hopewell city,22962,,TRUE
Virginia,Manassas City,35,9.5,24,686,9,13,100,78,100530,5404,17,,,,Virginia,Lexington city,7457,,TRUE
Virginia,Manassas Park City,37,8.6,27,1452,9,13,100,91.6,87255,2360,16,,,,Virginia,Lynchburg city,79287,,TRUE
Virginia,Martinsville City,43,5.7,31,1962,13,16,71,67.2,38571,761,14,,,,Virginia,Manassas city,42642,,TRUE
Virginia,Newport News City,41,7.6,24,12910,10,15,100,75.7,58303,10163,17,,,,Virginia,Manassas Park city,16703,,TRUE
Virginia,Norfolk City,38,7.3,24,19766,10,15,92,75.2,56951,17150,17,,,,Virginia,Martinsville city,13725,,TRUE
Virginia,Norton City,39,4.7,29,715,13,17,94,71.3,38316,209,17,,,,Virginia,Newport News city,184306,,TRUE
Virginia,Petersburg City,47,4.4,32,8676,12,16,94,66.2,40682,2003,13,,,,Virginia,Norfolk city,232995,,TRUE
Virginia,Poquoson City,32,8.7,17,954,8,13,96,78.8,105525,559,20,,,,Virginia,Norton city,3609,,TRUE
Virginia,Portsmouth City,43,7.7,29,5633,11,15,90,73.4,53618,5593,16,,,,Virginia,Petersburg city,33394,,TRUE
Virginia,Radford City,38,6,27,2690,13,17,77,77,48898,893,16,,,,Virginia,Poquoson city,12582,,TRUE
Virginia,Richmond City,36,7.3,24,13314,10,15,90,77.1,52011,18983,18,,,,Virginia,Portsmouth city,97029,,TRUE
Virginia,Roanoke City,37,7.4,28,7060,11,16,98,72.8,47545,7343,16,,,,Virginia,Radford city,16738,,TRUE
Virginia,Salem City,32,8.4,21,1180,9,14,86,75,60740,1312,19,,,,Virginia,Richmond city,229395,,TRUE
Virginia,Staunton City,35,8.3,22,195,10,15,98,75.4,54508,1640,18,,,,Virginia,Roanoke city,97847,,TRUE
Virginia,Suffolk City,36,8.9,23,3275,9,14,78,77.2,78090,5077,17,,,,Virginia,Salem city,25523,,TRUE
Virginia,Virginia Beach City,33,9,21,11181,8,14,97,80.2,81364,26671,19,,,,Virginia,Staunton city,25904,,TRUE
Virginia,Waynesboro City,37,7.4,25,1671,10,15,87,75.5,54106,1765,18,,,,Virginia,Suffolk city,98537,,TRUE
Virginia,Williamsburg City,35,8,21,794,9,14,100,82.2,61750,602,17,,,,Virginia,Virginia Beach city,455618,,TRUE
